;
Date;Close
1997-01-20;7835.399902
1997-01-21;7904.899902
1997-01-22;7817.500000
1997-01-23;7890.700195
1997-01-24;7759.799805
1997-01-27;7759.100098
1997-01-28;7849.799805
1997-01-29;7736.899902
1997-01-30;7788.799805
1997-01-31;7964.700195
1997-02-03;8095.899902
1997-02-04;8102.299805
1997-02-05;8171.200195
1997-02-06;8147.899902
1997-02-07;8147.899902
1997-02-10;null
1997-02-11;8102.299805
1997-02-12;8670.599609
1997-02-13;8764.900391
1997-02-14;8700.000000
1997-02-17;8816.099609
1997-02-18;8950.200195
1997-02-19;8771.299805
1997-02-20;8701.799805
1997-02-21;8719.500000
1997-02-24;8959.299805
1997-02-25;9149.099609
1997-02-26;8927.900391
1997-02-27;8776.799805
1997-02-28;8828.700195
1997-03-03;8978.000000
1997-03-04;8961.000000
1997-03-05;9074.000000
1997-03-06;9126.000000
1997-03-07;9181.000000
1997-03-10;9419.000000
1997-03-11;9565.000000
1997-03-12;9317.000000
1997-03-13;9314.000000
1997-03-14;9499.000000
1997-03-17;9499.000000
1997-03-18;9172.000000
1997-03-19;9088.000000
1997-03-20;9303.000000
1997-03-21;9302.000000
1997-03-24;9328.000000
1997-03-25;9380.000000
1997-03-26;9272.000000
1997-03-27;null
1997-03-28;null
1997-03-31;9044.000000
1997-04-01;9138.000000
1997-04-02;9237.000000
1997-04-03;9302.000000
1997-04-04;9705.000000
1997-04-07;9837.000000
1997-04-08;9738.000000
1997-04-09;9819.000000
1997-04-10;9733.000000
1997-04-11;9518.000000
1997-04-14;9456.000000
1997-04-15;9490.000000
1997-04-16;9566.000000
1997-04-17;9419.000000
1997-04-18;9422.000000
1997-04-21;null
1997-04-22;9474.000000
1997-04-23;9634.000000
1997-04-24;9709.000000
1997-04-25;9732.000000
1997-04-28;9762.000000
1997-04-29;9858.000000
1997-04-30;9982.000000
1997-05-01;null
1997-05-02;10074.000000
1997-05-05;9994.000000
1997-05-06;10219.000000
1997-05-07;10180.000000
1997-05-08;10437.000000
1997-05-09;10492.000000
1997-05-12;10681.000000
1997-05-13;10648.000000
1997-05-14;10283.000000
1997-05-15;10354.000000
1997-05-16;10499.000000
1997-05-19;10506.000000
1997-05-20;10641.000000
1997-05-21;10715.000000
1997-05-22;10745.000000
1997-05-23;10764.000000
1997-05-26;10961.000000
1997-05-27;11133.000000
1997-05-28;11301.000000
1997-05-29;null
1997-05-30;11345.000000
1997-06-02;11361.000000
1997-06-03;11110.000000
1997-06-04;11030.000000
1997-06-05;11106.000000
1997-06-06;11334.000000
1997-06-09;11396.000000
1997-06-10;11429.000000
1997-06-11;11490.000000
1997-06-12;11852.000000
1997-06-13;11828.000000
1997-06-16;11954.000000
1997-06-17;12119.000000
1997-06-18;12206.000000
1997-06-19;12205.000000
1997-06-20;12121.000000
1997-06-23;12239.000000
1997-06-24;12587.000000
1997-06-25;13053.000000
1997-06-26;12874.000000
1997-06-27;12758.000000
1997-06-30;12568.000000
1997-07-01;13002.000000
1997-07-02;13260.000000
1997-07-03;13285.000000
1997-07-04;13494.000000
1997-07-07;13502.000000
1997-07-08;13617.000000
1997-07-09;null
1997-07-10;13609.000000
1997-07-11;13153.000000
1997-07-14;12698.000000
1997-07-15;11617.000000
1997-07-16;12640.000000
1997-07-17;11728.000000
1997-07-18;11182.000000
1997-07-21;11292.000000
1997-07-22;12235.000000
1997-07-23;12427.000000
1997-07-24;12544.000000
1997-07-25;12523.000000
1997-07-28;12938.000000
1997-07-29;13044.000000
1997-07-30;13019.000000
1997-07-31;12872.000000
1997-08-01;12259.000000
1997-08-04;12017.000000
1997-08-05;11909.000000
1997-08-06;12523.000000
1997-08-07;12323.000000
1997-08-08;12129.000000
1997-08-11;11949.000000
1997-08-12;11810.000000
1997-08-13;11851.000000
1997-08-14;11905.000000
1997-08-15;11335.000000
1997-08-18;11338.000000
1997-08-19;11211.000000
1997-08-20;10849.000000
1997-08-21;11180.000000
1997-08-22;11158.000000
1997-08-25;11422.000000
1997-08-26;11626.000000
1997-08-27;11719.000000
1997-08-28;11267.000000
1997-08-29;10609.000000
1997-09-01;10109.000000
1997-09-02;11063.000000
1997-09-03;11119.000000
1997-09-04;11431.000000
1997-09-05;11838.000000
1997-09-08;11685.000000
1997-09-09;11735.000000
1997-09-10;11361.000000
1997-09-11;11094.000000
1997-09-12;11292.000000
1997-09-15;10865.000000
1997-09-16;11204.000000
1997-09-17;11524.000000
1997-09-18;11714.000000
1997-09-19;11650.000000
1997-09-22;11712.000000
1997-09-23;11516.000000
1997-09-24;11482.000000
1997-09-25;11385.000000
1997-09-26;11534.000000
1997-09-29;11614.000000
1997-09-30;11797.000000
1997-10-01;12173.000000
1997-10-02;12397.000000
1997-10-03;12541.000000
1997-10-06;null
1997-10-07;12481.000000
1997-10-08;12433.000000
1997-10-09;12684.000000
1997-10-10;12737.000000
1997-10-13;12698.000000
1997-10-14;12895.000000
1997-10-15;12830.000000
1997-10-16;12578.000000
1997-10-17;12488.000000
1997-10-20;12704.000000
1997-10-21;13016.000000
1997-10-22;12956.000000
1997-10-23;11899.000000
1997-10-24;11545.000000
1997-10-27;9817.000000
1997-10-28;10447.000000
1997-10-29;9818.000000
1997-10-30;8855.000000
1997-10-31;8986.000000
1997-11-03;9858.000000
1997-11-04;10254.000000
1997-11-05;9988.000000
1997-11-06;9435.000000
1997-11-07;8833.000000
1997-11-10;9006.000000
1997-11-11;8711.000000
1997-11-12;7822.000000
1997-11-13;8072.000000
1997-11-14;8732.000000
1997-11-17;9083.000000
1997-11-18;9028.000000
1997-11-19;9332.000000
1997-11-20;9189.000000
1997-11-21;9422.000000
1997-11-24;9070.000000
1997-11-25;9151.000000
1997-11-26;9373.000000
1997-11-27;9619.000000
1997-11-28;9395.000000
1997-12-01;9648.000000
1997-12-02;9964.000000
1997-12-03;9992.000000
1997-12-04;10046.000000
1997-12-05;10080.000000
1997-12-08;10079.000000
1997-12-09;9840.000000
1997-12-10;9462.000000
1997-12-11;9109.000000
1997-12-12;9147.000000
1997-12-15;9551.000000
1997-12-16;9743.000000
